,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,hours-per-week,native-country,class,net_capital,per-hour-income
510,4,141944,8,11,3,6,4,42,39,0,-1380,0
511,0,251804,4,3,6,0,4,30,39,0,0,0
512,4,37070,8,11,4,3,1,45,39,0,0,0
513,4,337587,15,10,2,10,0,50,39,1,0,0
514,4,189346,11,9,0,3,1,45,39,0,0,0
515,0,222216,8,11,6,0,4,38,39,0,0,0
516,4,267044,15,10,4,1,1,20,39,0,0,0
517,0,214635,15,10,4,0,3,24,39,0,0,0
518,0,204226,15,10,4,0,4,35,39,0,0,0
519,4,108116,9,13,2,10,0,50,39,1,0,0
520,5,99146,9,13,2,4,0,80,39,1,15024,3
521,4,196232,11,9,2,4,0,50,39,1,7688,2
522,2,248344,15,10,0,6,1,50,39,0,0,0
523,2,186035,15,10,2,13,0,45,39,1,0,0
524,4,177905,15,10,0,7,4,58,39,1,0,0
525,4,85812,15,10,2,12,5,40,39,0,0,0
526,4,221172,9,13,2,4,0,40,39,1,0,0
527,4,99183,15,10,0,1,1,9,39,0,0,0
528,6,190387,11,9,2,3,0,50,39,0,0,0
529,6,202692,12,14,2,10,0,40,39,0,0,0
530,4,109339,1,7,0,7,4,46,33,0,0,0
531,4,108658,11,9,4,7,1,40,39,0,0,0
532,4,197202,11,9,2,8,0,40,39,0,0,0
533,4,101739,7,12,2,4,5,50,39,1,0,0
534,4,231559,14,15,2,10,0,48,39,1,20051,8
535,2,207853,2,8,2,13,0,50,39,0,0,0
536,4,190942,3,2,6,9,1,30,39,0,0,0
537,4,102345,8,11,5,3,1,40,39,0,0,0
538,5,41493,9,13,4,5,1,45,39,0,0,0
539,0,190027,11,9,4,0,4,40,39,0,0,0
540,4,210525,15,10,2,14,0,40,39,0,0,0
541,4,133937,10,16,4,10,3,40,39,0,0,0
542,4,237903,15,10,4,6,4,40,39,0,0,0
543,4,163862,11,9,4,14,1,40,39,0,0,0
544,4,201872,15,10,2,12,0,50,39,0,0,0
545,4,84179,11,9,4,6,1,45,39,0,0,0
546,4,51662,0,6,2,8,5,8,39,0,0,0
547,2,233327,15,10,2,11,0,40,39,0,0,0
548,4,259510,11,9,4,6,3,36,39,0,0,0
549,4,184831,15,10,4,3,4,40,39,0,0,0
550,6,245724,15,10,0,4,1,50,39,0,0,0
551,6,27053,11,9,5,8,4,40,39,0,0,0
552,4,205343,1,7,6,1,4,40,39,0,0,0
553,4,229328,11,9,2,7,5,40,39,0,0,0
554,1,319560,8,11,0,3,4,40,39,1,0,0
555,4,136218,1,7,4,7,1,40,39,0,0,0
556,4,54576,11,9,2,7,0,40,39,0,0,0
557,4,323069,11,9,5,1,4,20,0,0,0,0
558,4,148291,11,9,2,13,5,32,39,0,0,0
559,4,152453,1,7,2,8,0,40,26,0,0,0
560,4,114053,9,13,4,14,1,55,39,0,0,0
561,4,212960,9,13,2,12,0,35,39,1,0,0
562,4,264052,15,10,2,10,0,50,39,1,0,0
563,4,82804,11,9,4,6,4,40,39,0,0,0
564,6,334273,9,13,2,10,0,60,39,1,0,0
565,4,27337,11,9,4,6,3,48,39,0,0,0
566,5,188436,12,14,2,4,0,45,39,0,5013,2
567,4,433665,5,4,5,8,4,40,26,0,0,0
568,6,110663,11,9,5,3,1,35,39,0,0,0
569,4,87490,12,14,0,4,4,42,39,0,0,0
570,4,354351,11,9,4,3,3,40,39,0,0,0
571,4,95469,11,9,2,10,0,40,39,0,0,0
572,4,242718,1,7,4,12,3,12,39,0,0,0
573,4,22463,8,11,2,3,0,40,39,1,-1977,0
574,4,158156,10,16,4,10,1,70,39,0,0,0
575,4,350162,9,13,2,4,5,40,39,1,0,0
576,0,165532,2,8,4,0,3,25,39,0,0,0
577,6,28738,7,12,0,12,4,35,39,0,0,0
578,2,283635,9,13,4,10,1,40,39,0,0,0
579,6,86646,15,10,2,3,0,45,39,0,0,0
580,0,195733,15,10,2,0,0,30,39,1,0,0
581,4,69884,11,9,2,12,0,40,39,1,0,0
582,4,199713,11,9,2,3,0,40,39,0,0,0
583,4,181659,11,9,2,7,0,40,39,0,0,0
584,6,340939,9,13,4,13,1,40,39,0,0,0
585,4,197747,15,10,4,12,3,24,39,0,0,0
586,4,34292,15,10,4,1,1,60,39,0,0,0
587,4,156764,1,7,4,8,3,40,39,0,0,0
588,4,25826,0,6,2,3,0,47,39,1,-1887,0
589,5,103948,9,13,0,10,1,80,39,0,0,0
590,0,137390,11,9,2,0,0,40,39,0,0,0
591,0,105138,11,9,2,0,5,40,39,0,0,0
592,4,39352,5,4,4,14,1,48,39,1,0,0
593,4,168387,9,13,2,10,0,40,2,1,7688,3
594,4,117789,9,13,4,1,3,40,39,0,0,0
595,4,267147,11,9,4,12,3,40,39,0,0,0
596,0,99399,15,10,4,0,4,25,39,0,0,0
597,6,214242,14,15,2,10,0,50,39,1,-1902,0
598,4,200408,15,10,4,13,1,40,39,0,2174,1
599,4,136455,9,13,4,10,1,45,39,0,0,0
600,4,239824,9,13,4,13,1,40,39,0,0,0
601,4,217039,15,10,4,1,3,28,39,0,0,0
602,4,51290,5,4,0,8,1,40,39,0,0,0
603,2,175674,6,5,2,8,0,40,39,0,0,0
604,6,194404,7,12,4,5,1,40,39,0,0,0
605,4,45612,11,9,4,1,4,37,39,0,0,0
606,4,410114,12,14,2,3,0,40,39,1,0,0
607,4,182521,11,9,4,3,1,40,39,0,0,0
608,2,339772,11,9,5,4,1,40,39,0,0,0
609,4,169658,0,6,4,8,3,21,39,0,0,0
610,4,200853,12,14,0,10,1,60,39,0,6849,2
611,4,247564,11,9,4,3,1,40,39,0,0,0
612,4,249909,11,9,2,6,0,50,39,0,0,0
613,2,208122,9,13,4,10,3,40,39,0,1055,0
614,4,109881,9,13,4,8,3,20,39,0,0,0
615,4,207824,11,9,4,6,3,60,39,0,0,0
616,4,369027,11,9,2,14,0,45,39,0,0,0
617,6,114117,11,9,2,4,0,32,39,0,0,0
618,5,51048,9,13,2,12,0,55,39,0,0,0
619,4,102388,14,15,2,10,0,45,39,1,15024,6
620,4,190483,9,13,4,12,3,20,39,0,0,0
621,4,462440,1,7,6,8,1,20,39,0,0,0
622,4,109351,6,5,6,9,4,24,39,0,0,0
623,4,34383,8,11,2,14,0,55,39,0,0,0
624,4,241832,6,5,3,6,4,40,8,0,0,0
625,4,124187,11,9,4,5,3,60,39,0,0,0
626,4,153614,11,9,2,12,0,45,39,1,0,0
627,6,267556,11,9,2,12,0,64,39,0,0,0
628,4,205469,15,10,2,4,0,40,39,1,0,0
629,4,268090,9,13,2,12,0,26,39,1,0,0
630,6,165039,15,10,4,8,4,40,39,0,0,0
631,2,120451,0,6,5,8,4,40,39,0,0,0
632,4,154374,15,10,2,3,0,60,39,1,15024,4
633,4,103649,9,13,2,1,5,40,39,1,0,0
634,6,35723,11,9,2,3,0,60,39,0,0,0
635,4,262601,11,9,4,8,3,14,39,0,0,0
636,4,226181,9,13,4,6,1,40,39,0,0,0
637,4,175697,9,13,2,4,0,60,39,1,15024,4
638,5,248145,4,3,2,14,0,50,5,0,0,0
639,6,289436,10,16,2,10,0,60,39,1,0,0
640,4,75654,11,9,0,3,1,55,39,0,0,0
641,4,199378,11,9,2,3,0,40,39,0,0,0
642,4,160968,15,10,4,6,3,40,39,0,0,0
643,4,188563,15,10,2,12,0,50,39,1,5178,1
644,4,55849,15,10,2,3,0,45,39,0,0,0
645,5,195322,10,16,5,10,1,40,39,1,0,0
646,2,402089,11,9,0,1,4,40,39,0,0,0
647,4,78277,11,9,2,3,0,15,39,0,0,0
648,0,158611,11,9,2,0,0,50,39,0,0,0
649,7,169496,9,13,2,13,0,40,39,1,0,0
650,4,130959,15,10,4,8,3,20,39,0,0,0
651,4,556660,11,9,4,4,2,50,39,0,4101,1
652,4,292472,10,16,2,10,0,40,36,1,0,0
653,7,143774,15,10,5,4,1,45,39,0,0,0
654,4,288341,11,9,4,7,3,32,39,0,0,0
655,7,71592,15,10,4,1,4,40,30,0,0,0
656,0,167358,6,5,6,0,4,15,39,0,1111,1
657,4,106742,11,9,2,3,0,45,39,0,0,0
658,4,219288,5,4,2,3,0,35,39,0,0,0
659,4,174524,11,9,2,7,0,40,39,1,0,0
660,6,335183,2,8,2,6,0,40,39,1,0,0
661,4,261293,12,14,4,12,1,60,39,0,0,0
662,4,111900,15,10,4,10,1,40,39,0,0,0
663,2,194360,12,14,4,10,1,38,39,0,0,0
664,4,81145,15,10,4,12,1,25,39,0,0,0
665,4,341204,7,12,0,10,4,40,39,1,8614,4
666,7,249362,15,10,2,14,0,40,39,0,3411,1
667,4,247019,11,9,2,3,0,40,39,1,0,0
668,0,114746,1,7,3,0,3,40,35,0,-1762,0
669,4,172146,6,5,4,7,1,40,39,0,-1721,0
670,1,110457,15,10,0,4,1,40,39,0,0,0
671,0,80077,1,7,4,0,3,20,39,0,0,0
672,6,368700,1,7,4,5,3,10,39,0,0,0
673,4,182556,9,13,2,4,0,40,39,1,0,0
674,5,219420,11,9,2,12,0,50,39,1,0,0
675,4,240817,11,9,4,12,3,40,39,0,2597,1
676,4,102726,2,8,4,8,3,16,39,0,0,0
677,4,226267,15,10,2,1,0,40,26,0,0,0
678,4,125457,11,9,4,3,1,45,39,0,0,0
679,6,204021,11,9,6,4,1,50,39,0,0,0
680,2,92262,11,9,4,11,3,48,39,0,0,0
681,4,161141,8,11,2,3,0,40,32,1,0,0
682,6,190290,11,9,2,3,0,40,39,1,0,0
683,2,430828,15,10,5,4,4,40,39,0,0,0
684,7,59342,1,7,4,1,3,5,39,0,0,0
685,4,136721,11,9,0,4,1,40,39,0,0,0
686,0,149422,5,4,4,0,1,4,39,0,0,0
687,2,86644,9,13,2,10,5,55,39,0,0,0
688,4,195124,12,14,4,4,1,35,6,0,0,0
689,4,167350,11,9,4,8,2,30,39,0,0,0
690,2,113000,15,10,2,5,0,40,39,0,0,0
691,4,140027,15,10,4,7,3,45,39,0,0,0
692,4,262425,15,10,2,10,0,50,39,0,0,0
693,4,316702,15,10,4,10,3,20,39,0,0,0
694,7,335453,9,13,4,13,1,20,39,0,0,0
695,0,202480,7,12,4,0,2,45,39,0,0,0
696,4,203628,12,14,4,10,1,60,39,1,0,0
697,4,118710,12,14,2,13,0,40,39,1,-1902,0
698,4,189620,9,13,4,10,3,40,31,0,0,0
699,4,475028,11,9,4,12,3,20,39,0,0,0
700,2,110866,9,13,4,10,1,50,39,0,0,0
701,4,243605,9,13,6,12,4,40,5,0,-1380,0
702,4,163870,15,10,4,6,3,30,39,0,0,0
703,6,80145,15,10,2,3,0,40,39,0,0,0
704,4,295566,10,16,0,10,4,65,39,1,25236,7
705,4,63042,9,13,0,4,3,50,39,1,0,0
706,4,229148,2,8,2,8,0,40,23,0,0,0
707,4,242552,15,10,4,12,1,40,39,0,0,0
708,4,177665,11,9,2,3,0,35,39,0,0,0
709,4,208103,1,7,4,8,2,25,39,0,0,0
710,4,296450,9,13,2,10,0,40,39,0,0,0
711,4,70282,15,10,0,1,4,40,39,0,0,0
712,4,271767,9,13,5,10,1,40,0,0,0,0
713,4,144995,8,11,2,13,0,40,39,0,4386,2
714,2,382635,9,13,0,1,4,35,16,0,0,0
715,4,295697,11,9,5,8,4,40,39,0,0,0
716,4,194141,11,9,2,7,0,40,39,0,0,0
717,7,378418,11,9,4,13,3,40,39,0,0,0
718,4,214399,15,10,4,12,3,15,39,0,0,0
719,4,217460,9,13,2,4,0,45,39,1,0,0
720,4,182556,11,9,4,8,1,40,39,0,0,0
721,4,125831,11,9,2,3,0,60,39,0,-2051,0
722,4,271328,9,13,4,10,1,40,39,0,4650,2
723,2,50459,11,9,2,4,0,42,39,1,0,0
724,4,162140,9,13,2,4,0,45,39,1,7298,3
725,4,177937,9,13,4,10,1,40,0,1,0,0
726,4,111502,11,9,2,12,5,40,39,0,0,0
727,4,299047,15,10,4,8,1,20,39,0,0,0
728,4,223212,11,9,2,8,0,40,26,0,0,0
729,6,118474,1,7,2,4,0,59,0,1,9386,3
730,4,352139,15,10,4,8,1,24,39,0,0,0
731,4,173093,15,10,0,1,1,40,39,0,0,0
732,4,181655,8,11,2,1,0,45,39,0,-2377,-1
733,4,332702,8,11,4,8,3,15,39,0,0,0
734,0,51164,15,10,2,0,5,40,39,0,0,0
735,4,234901,15,10,2,3,0,40,39,0,2407,1
736,4,131414,15,10,4,12,1,36,39,0,0,0
737,7,260960,9,13,2,10,0,50,39,0,0,0
738,4,156052,11,9,6,8,4,20,39,0,594,0
739,4,279914,9,13,2,13,0,40,39,1,0,0
740,4,192453,15,10,4,8,2,25,39,0,0,0
741,6,200939,11,9,2,14,0,72,39,0,0,0
742,4,151408,12,14,4,4,1,50,39,1,14084,5
743,4,112847,8,11,4,13,3,40,39,0,0,0
744,4,316929,2,8,4,6,3,20,39,0,0,0
745,2,126319,9,13,2,10,5,40,39,1,0,0
746,4,197422,11,9,2,14,0,40,39,1,7688,3
747,4,267736,15,10,4,1,3,40,39,0,0,0
748,4,267034,1,7,4,3,3,40,14,0,0,0
749,7,193047,9,13,2,10,0,37,39,0,0,0
750,7,356089,9,13,2,4,0,40,39,1,7688,3
751,4,223515,9,13,4,10,4,20,39,0,0,0
752,6,87510,0,6,2,3,0,40,39,0,0,0
753,4,145111,11,9,4,14,4,50,39,0,0,0
754,4,48093,11,9,4,6,1,40,39,0,0,0
755,4,31757,8,11,4,3,3,38,39,0,0,0
756,4,285854,11,9,2,14,0,40,39,1,0,0
757,2,120064,9,13,4,10,1,45,39,0,0,0
758,1,167381,11,9,2,1,5,40,39,1,0,0
759,4,103408,11,9,4,5,1,40,39,0,0,0
760,4,101460,11,9,4,8,1,18,39,0,0,0
761,2,420537,11,9,2,1,5,38,39,1,0,0
762,2,119411,11,9,0,11,4,40,32,0,0,0
763,5,128272,10,16,2,4,0,70,39,1,0,0
764,4,386773,9,13,4,12,1,55,39,1,0,0
765,4,283268,0,6,5,8,4,42,39,0,0,0
766,7,301526,15,10,3,8,2,40,39,0,0,0
767,4,151790,15,10,2,12,5,30,11,0,0,0
768,6,106252,9,13,0,12,1,50,39,0,0,0
769,4,188557,11,9,4,7,1,40,39,0,0,0
770,4,171114,15,10,4,5,1,38,39,0,0,0
771,4,327323,4,3,5,5,1,32,13,0,0,0
772,4,244147,11,9,0,3,4,55,39,0,0,0
773,4,280282,8,11,2,13,5,24,39,1,0,0
774,4,116442,11,9,4,12,1,38,39,0,0,0
775,2,282579,8,11,0,13,1,56,39,0,0,0
776,4,51838,15,10,0,1,4,40,39,0,0,0
777,4,73585,12,14,2,10,0,40,0,0,0,0
778,4,226902,9,13,2,12,0,50,39,1,0,0
779,4,279129,15,10,4,13,1,40,39,0,0,0
780,7,146908,15,10,2,3,0,40,0,0,0,0
781,4,196690,8,11,4,7,1,42,39,0,-1669,0
782,4,130760,8,11,2,4,0,50,39,1,0,0
783,6,49572,15,10,2,4,0,60,39,0,0,0
784,4,237601,9,13,4,12,1,55,39,1,0,0
785,4,169628,15,10,0,1,1,38,39,0,0,0
786,6,36671,11,9,2,5,0,50,39,0,-2352,0
787,4,231193,2,8,4,7,3,30,39,0,0,0
788,0,192130,11,9,2,0,0,16,39,0,0,0
789,0,149704,11,9,4,0,1,40,39,0,1055,0
790,4,102102,8,11,2,13,0,50,39,1,0,0
791,5,32185,9,13,2,13,0,40,39,0,0,0
792,0,196061,15,10,4,0,3,33,39,0,0,0
793,4,211046,11,9,4,12,1,40,39,0,2463,1
794,4,31577,11,9,2,14,0,60,39,1,0,0
795,4,162343,15,10,4,8,2,20,39,0,0,0
796,4,128831,11,9,2,7,0,40,39,0,0,0
797,4,316688,11,9,4,7,1,40,39,0,0,0
798,4,90758,12,14,4,13,1,35,39,1,0,0
799,4,274363,9,13,2,4,0,40,9,1,-1902,0
800,4,154538,7,12,0,3,1,40,39,0,0,0
801,4,106085,11,9,4,8,3,30,39,0,-1721,-1
802,6,315859,1,7,4,5,4,20,39,0,0,0
803,4,51471,11,9,0,1,4,38,39,0,0,0
804,4,193830,1,7,4,12,3,20,39,0,0,0
805,4,231043,11,9,2,3,0,48,39,1,5178,2
806,0,23780,12,14,3,0,2,40,39,0,0,0
807,4,169879,9,13,2,10,0,47,39,1,3103,1
808,4,270333,9,13,2,10,0,40,39,1,0,0
809,4,138768,11,9,4,14,3,30,39,0,0,0
810,4,191571,11,9,5,8,3,36,39,0,0,0
811,0,219941,15,10,4,0,3,40,39,0,0,0
812,4,94113,15,10,0,4,1,45,39,0,0,0
813,4,137510,15,10,4,1,3,40,39,0,0,0
814,4,32607,0,6,4,5,3,20,39,0,0,0
815,6,93208,11,9,2,8,5,75,22,0,0,0
816,4,254440,8,11,4,10,1,60,39,0,0,0
817,4,186556,15,10,2,3,0,50,39,1,0,0
818,4,169871,11,9,2,14,0,45,39,0,0,0
819,4,191277,11,9,2,14,0,50,39,1,0,0
820,4,167159,8,11,4,1,4,40,39,0,0,0
821,4,171871,12,14,4,10,1,46,39,0,0,0
822,4,154411,8,11,4,13,3,40,39,0,0,0
823,4,129227,11,9,6,1,1,40,39,0,0,0
824,4,110331,11,9,2,4,0,60,39,0,-1672,0
825,4,34269,11,9,6,14,4,42,39,1,-653,0
826,4,174355,11,9,6,8,1,40,39,0,0,0
827,4,680390,11,9,5,7,4,24,39,0,0,0
828,4,233130,15,10,4,1,1,25,39,0,0,0
829,5,165474,9,13,4,12,3,40,39,0,0,0
830,0,257780,1,7,2,0,0,15,39,0,0,0
831,4,194259,15,10,2,1,5,40,39,1,4386,2
832,4,280093,15,10,4,6,3,40,39,0,0,0
833,6,177387,11,9,2,4,0,40,39,0,0,0
834,0,28929,1,7,6,0,1,24,39,0,0,0
835,4,105304,11,9,2,7,0,40,39,0,0,0
836,4,499233,11,9,0,1,1,40,39,0,0,0
837,4,180572,9,13,0,10,1,50,39,1,0,0
838,4,321435,9,13,4,4,1,50,39,0,0,0
839,4,86108,11,9,6,5,1,6,39,0,0,0
840,4,198124,1,7,4,12,3,20,39,0,0,0
841,4,135162,15,10,2,3,0,50,39,0,0,0
842,4,146813,15,10,2,10,0,40,39,1,0,0
843,2,291175,9,13,6,10,1,48,39,0,0,0
844,4,387569,11,9,2,3,0,40,39,1,4386,2
845,4,102895,15,10,0,10,1,40,39,0,0,0
846,2,33274,11,9,0,8,1,50,39,0,0,0
847,4,86551,9,13,2,4,0,45,39,1,0,0
848,4,138192,9,13,2,3,0,40,39,0,0,0
849,4,118966,11,9,4,3,3,18,39,0,0,0
850,4,99784,12,14,6,10,1,40,39,1,0,0
851,4,90980,8,11,0,1,1,55,39,0,0,0
852,6,177407,11,9,2,12,0,50,39,0,0,0
853,4,96467,9,13,4,10,1,40,39,0,0,0
854,7,327886,10,16,0,10,3,50,39,1,0,0
855,4,111567,11,9,4,14,3,40,39,0,0,0
856,2,166545,11,9,4,1,3,40,39,0,0,0
857,4,142182,11,9,2,8,0,40,39,1,0,0
858,4,188798,9,13,4,10,3,40,39,0,0,0
859,4,38563,9,13,4,4,1,56,39,1,0,0
860,4,216284,1,7,4,1,3,20,39,0,0,0
861,4,191547,11,9,2,5,0,40,26,0,0,0
862,4,285335,1,7,2,4,0,50,39,0,0,0
863,5,142712,15,10,2,4,0,70,39,0,0,0
864,4,80945,11,9,2,7,0,40,39,0,0,0
865,4,309055,15,10,4,12,1,15,39,0,0,0
866,4,62339,0,6,4,6,1,40,39,0,0,0
867,4,368700,1,7,4,12,3,28,39,0,0,0
868,4,176186,15,10,2,5,0,50,39,1,0,0
869,6,266855,9,13,5,10,3,40,39,0,0,0
870,4,48087,9,13,2,4,0,40,39,1,0,0
871,4,121313,15,10,4,14,3,50,39,0,0,0
872,6,143437,12,14,2,12,0,40,39,1,10605,5
873,6,160724,9,13,2,12,0,40,3,1,-2415,-1
874,4,282753,4,3,0,8,4,25,39,0,0,0
875,4,194636,9,13,2,4,0,60,39,1,0,0
876,4,153044,11,9,4,6,4,7,39,0,0,0
877,4,411797,8,11,0,1,4,40,39,0,0,0
878,4,117683,11,9,2,14,0,40,39,1,0,0
879,4,376540,11,9,4,1,1,30,39,0,0,0
880,4,72393,6,5,0,7,1,40,39,0,0,0
881,4,270335,9,13,2,1,2,40,30,1,0,0
882,4,96226,11,9,2,3,0,70,39,0,0,0
883,4,95336,9,13,2,12,0,50,39,1,0,0
884,4,258498,15,10,2,3,5,60,39,0,0,0
885,0,149698,15,10,2,0,0,15,39,0,0,0
886,4,205865,9,13,4,4,3,28,39,0,0,0
887,5,155781,15,10,2,3,0,60,0,0,0,0
888,6,406468,11,9,2,12,0,40,39,0,0,0
889,4,177119,8,11,0,13,1,45,39,0,2174,0
890,0,144397,15,10,0,0,4,30,39,0,0,0
891,6,372525,9,13,4,4,1,40,39,0,0,0
892,4,164170,8,11,2,1,5,40,19,0,0,0
893,4,183800,9,13,2,10,0,50,39,1,7688,2
894,6,177307,14,15,2,5,0,65,39,1,0,0
895,4,170108,12,14,2,10,0,40,39,0,0,0
896,4,341995,15,10,0,12,3,55,39,0,0,0
897,4,226508,9,13,4,4,3,50,39,0,0,0
898,4,87418,9,13,2,4,0,45,39,1,0,0
899,4,109165,11,9,2,13,0,40,39,0,0,0
900,2,28856,5,4,2,8,0,55,39,0,0,0
901,6,175897,6,5,2,3,0,20,39,0,0,0
902,4,99697,11,9,4,6,3,40,39,0,0,0
903,0,90270,7,12,2,0,3,40,39,0,0,0
904,4,152375,11,9,4,12,1,45,39,0,0,0
905,4,171550,11,9,0,7,1,38,39,0,0,0
906,4,211154,15,10,0,7,1,52,39,0,0,0
907,4,202570,9,13,4,10,3,15,39,0,0,0
908,6,168496,11,9,0,6,3,10,39,0,0,0
909,4,68898,15,10,2,13,0,40,39,0,0,0
910,4,93235,11,9,4,12,1,30,39,0,0,0
911,4,278924,15,10,0,3,1,44,39,0,0,0
912,6,311020,0,6,2,5,0,60,39,0,0,0
913,4,175878,15,10,4,3,1,40,39,0,0,0
914,4,543028,11,9,4,12,3,40,39,0,0,0
915,4,202027,9,13,2,4,0,45,39,1,15024,6
916,4,158926,12,14,2,10,5,50,35,0,0,0
917,5,76860,11,9,2,4,0,40,39,1,0,0
918,6,136063,11,9,2,4,0,30,39,0,0,0
919,4,186648,15,10,4,8,3,20,39,0,0,0
920,4,257509,15,10,4,12,1,25,39,0,0,0
921,4,98155,15,10,4,14,4,40,39,0,0,0
922,4,274198,4,3,2,7,5,38,26,0,0,0
923,4,97083,15,10,2,1,5,40,39,0,0,0
924,0,29825,11,9,2,0,0,5,39,0,0,0
925,4,262153,11,9,2,7,0,40,39,0,0,0
926,4,214738,11,9,2,7,0,40,39,0,0,0
927,4,138022,12,14,2,4,0,60,39,1,0,0
928,4,91842,15,10,4,12,1,42,39,0,0,0
929,4,373662,3,2,3,9,1,40,13,0,0,0
930,4,162003,11,9,0,7,1,55,39,0,0,0
931,0,52114,15,10,4,0,3,10,39,0,0,0
932,2,241843,13,1,2,8,0,40,39,0,0,0
933,4,375871,11,9,2,1,5,40,26,0,0,0
934,4,186934,1,7,2,7,0,44,39,1,3103,1
935,4,176900,11,9,2,3,0,99,39,1,0,0
936,4,21906,12,14,4,10,1,25,39,0,0,0
937,4,132222,14,15,2,10,0,40,39,1,-2415,-1
938,4,143653,11,9,2,3,0,30,39,0,0,0
939,4,111567,9,13,4,12,1,40,39,1,0,0
940,4,78602,7,12,0,8,4,40,39,0,0,0
941,4,465507,11,9,2,7,0,40,39,0,0,0
942,5,196373,11,9,2,4,0,40,39,1,0,0
943,4,293227,11,9,4,8,1,45,39,0,0,0
944,4,241752,11,9,2,7,0,40,39,0,0,0
945,2,166398,15,10,0,4,4,35,39,0,0,0
946,4,184682,15,10,0,1,4,40,39,0,0,0
947,5,108293,9,13,2,4,5,45,39,1,-1977,0
948,4,250802,15,10,0,3,4,35,39,0,0,0
949,6,325159,15,10,0,5,4,40,39,0,0,0
950,7,174675,11,9,2,10,5,40,39,1,0,0
951,4,227065,12,14,2,4,0,43,39,1,0,0
952,4,269080,5,4,6,8,4,40,39,0,0,0
953,4,177722,11,9,4,8,3,20,39,0,0,0
954,4,133461,15,10,2,4,0,40,39,0,0,0
955,4,239683,0,6,2,3,0,30,0,0,0,0
956,5,398473,15,10,2,12,0,70,39,1,0,0
957,2,298785,0,6,0,14,1,40,39,0,0,0
958,6,123424,9,13,2,4,0,40,39,1,0,0
959,4,176286,7,12,2,4,0,40,39,1,0,0
960,4,150062,15,10,2,10,0,45,39,0,0,0
961,4,169240,11,9,0,7,1,38,39,0,0,0
962,4,288273,9,13,2,3,0,70,26,0,0,0
963,4,526968,0,6,0,4,4,40,39,0,0,0
964,4,57066,11,9,2,14,0,40,39,0,0,0
965,4,323573,11,9,4,8,3,20,39,0,0,0
966,5,368825,15,10,2,12,0,60,39,1,0,0
967,6,189721,11,9,2,3,0,20,39,0,0,0
968,4,164966,9,13,2,4,0,40,19,1,0,0
969,0,94954,8,11,6,0,1,20,39,0,0,0
970,4,202046,11,9,2,3,0,35,39,1,0,0
971,4,161538,9,13,4,13,1,35,39,0,0,0
972,4,105252,9,13,6,4,1,40,39,1,-2392,-1
973,4,200153,11,9,2,3,0,40,39,0,0,0
974,4,32185,11,9,4,14,4,70,39,0,0,0
975,4,178326,15,10,4,12,1,40,39,0,0,0
976,4,255957,15,10,4,4,1,40,39,0,4101,1
977,7,188693,12,14,2,10,0,35,39,1,0,0
978,4,182977,11,9,6,8,1,40,39,0,2964,1
979,4,159929,11,9,0,6,3,40,39,0,0,0
980,4,123207,11,9,4,1,1,44,39,0,0,0
981,4,284317,7,12,4,1,1,40,39,0,0,0
982,0,184699,11,9,4,0,4,40,39,0,0,0
983,6,154474,11,9,4,5,4,42,39,0,0,0
984,2,318280,11,9,6,11,1,40,39,1,0,0
985,4,254907,8,11,0,8,1,20,39,0,0,0
986,4,349221,11,9,4,3,3,35,39,0,0,0
987,4,335973,11,9,0,1,4,40,39,0,0,0
988,4,126701,11,9,0,3,4,40,39,0,0,0
989,4,122159,15,10,6,10,1,40,39,0,3325,1
990,4,187370,9,13,4,12,1,40,39,0,-1504,0
991,4,194636,8,11,2,7,0,40,39,0,0,0
992,6,124793,11,9,2,3,0,30,39,0,0,0
993,4,192835,11,9,2,1,0,50,39,1,0,0
994,4,290226,11,9,4,4,1,45,39,0,0,0
995,4,112840,11,9,2,4,0,55,39,1,0,0
996,4,89325,12,14,0,10,1,45,39,0,0,0
997,1,33109,9,13,0,4,4,58,39,1,0,0
998,4,82465,15,10,2,7,0,40,39,0,2580,1
999,5,329980,9,13,2,4,0,50,39,1,15024,5
1000,4,148294,15,10,4,8,3,40,39,0,0,0
1001,4,168212,10,16,2,10,0,65,39,1,-1902,0
1002,7,343642,11,9,2,10,5,40,39,1,0,0
1003,2,115244,9,13,4,10,3,60,39,0,0,0
1004,4,162572,11,9,4,8,3,16,39,0,0,0
1005,4,356067,9,13,2,1,0,40,39,0,0,0
1006,4,271567,11,9,5,7,1,40,39,0,0,0
1007,5,180804,11,9,2,4,0,40,39,1,0,0
1008,6,123011,11,9,2,3,0,52,39,1,15024,5
1009,4,109186,15,10,2,12,0,50,11,0,0,0
1010,4,220537,11,9,0,7,1,40,39,0,0,0
1011,4,124827,8,11,4,14,3,40,39,0,0,0
1012,4,767403,11,9,2,7,0,40,39,1,3103,1
1013,4,118494,15,10,2,10,0,44,39,1,0,0
1014,4,173208,12,14,2,10,0,25,39,0,0,0
1015,4,107373,5,4,2,6,0,40,39,0,0,0
1016,4,26973,8,11,2,13,5,40,39,1,0,0
1017,4,191965,11,9,6,8,4,32,39,0,0,0
1018,4,122346,11,9,0,3,1,40,39,0,0,0
1019,0,117201,11,9,4,0,3,30,39,0,0,0
1020,4,198316,15,10,4,3,1,50,24,0,0,0
1021,2,123075,12,14,2,10,0,35,39,1,0,0
