,age,Experience,Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
430,43,23,152,4,4.0060123035728905,2,171,0,1,1,0,1
431,41,18,137,4,6.1828139559706194,2,59,0,1,1,1,1
432,32,17,165,1,3.3738527284796347,3,253,0,1,1,0,1
433,54,25,158,2,5.364272399733042,3,172,0,1,1,0,1
434,40,26,160,3,5.15265116959906,3,176,1,1,0,1,1
435,45,23,147,3,3.707046892830394,2,527,0,1,1,1,1
436,45,20,152,2,6.230180498538417,2,274,0,1,1,1,1
437,36,14,124,2,3.9087648347241566,2,190,0,1,1,1,1
438,53,39,174,4,3.4661511040101365,2,53,0,1,0,1,1
439,44,25,127,3,7.388513078573936,3,123,0,1,1,1,1
440,35,20,184,1,2.995801807099081,3,22,0,1,1,1,1
441,45,14,155,3,2.9768816850518043,3,157,0,1,1,0,1
442,43,28,151,2,3.9540432792012083,3,114,0,1,1,1,1
443,38,2,154,1,4.306388688845391,3,68,0,1,1,1,1
444,32,16,194,3,8.808991463281416,3,209,0,1,0,0,1
445,42,0,133,2,4.56213177060024,2,240,0,1,1,1,1
446,33,24,151,2,3.7362833957086106,2,58,0,1,0,0,1
447,50,9,169,4,6.70343118215504,2,160,0,1,1,1,1
448,50,23,144,2,7.882950447787185,2,211,0,1,0,1,1
449,47,10,191,4,9.890789867453552,2,16,0,1,0,0,1
450,39,1,162,1,4.834604775908409,3,27,1,1,0,0,1
451,46,19,209,3,4.512875332720582,3,134,0,1,1,0,1
452,52,19,189,2,4.231116452079795,2,131,0,1,1,1,1
453,58,20,161,3,5.993646770569478,2,212,0,1,1,0,1
454,40,31,153,3,3.8778473053149547,2,253,0,1,0,0,1
455,41,18,154,4,5.012069196283151,3,203,0,1,1,1,1
456,48,36,184,2,3.9224150272153144,2,242,1,1,1,0,1
457,49,28,124,4,6.085336718010576,2,81,0,1,1,0,1
458,46,6,150,4,4.166532927566771,2,114,0,1,1,0,1
459,47,4,184,1,3.456441836957279,3,153,1,1,0,0,1
460,45,8,142,2,5.385587319089591,3,21,0,1,0,0,1
461,55,25,165,3,5.326820073883541,2,53,0,1,0,1,1
462,54,25,170,3,8.03599347022093,2,56,0,1,1,1,1
463,29,24,187,1,5.470140719708745,3,270,0,1,0,0,1
464,28,33,128,1,6.067698852112868,2,72,0,1,0,0,1
465,47,6,158,4,4.656778127183057,3,283,1,1,0,0,1
466,39,15,149,2,6.0485859119097505,2,3,0,1,1,0,1
467,33,14,158,3,4.540408757019058,3,353,1,1,0,0,1
468,44,14,139,3,4.740545867076913,3,109,0,1,1,1,1
469,58,21,150,4,5.985467908011444,3,217,0,1,0,0,1
470,45,24,161,3,3.760990382719771,3,328,0,1,1,0,1
471,39,4,138,2,5.517336958432601,2,251,0,1,0,0,1
472,60,32,146,3,4.915072529876014,2,1,0,1,1,0,1
473,43,20,128,3,3.6018973131680516,2,29,0,1,0,1,1
474,55,41,163,3,1.4688395356666097,2,305,0,1,0,0,1
475,53,25,134,4,6.496708153478483,2,313,0,1,1,1,1
476,61,20,160,4,3.942794089126864,3,253,0,1,1,1,1
477,45,14,128,4,5.824732843255151,2,234,0,1,0,1,1
478,57,23,178,3,5.957141332595572,3,168,0,1,1,0,1
479,36,13,164,2,4.790203406106611,2,106,0,1,1,1,1
480,65,0,126,3,0.7099672661117649,2,321,0,1,1,1,1
481,40,21,137,3,7.489617402414485,2,261,0,1,0,0,1
482,40,30,194,4,4.718531981410801,2,376,0,1,1,0,1
483,31,26,138,1,3.750845455953152,2,14,0,1,1,1,1
484,33,7,124,2,3.478755067275065,2,4,0,1,0,0,1
485,29,25,142,2,3.8859417879533353,2,72,0,1,1,1,1
486,37,17,166,2,6.198631352438607,2,130,0,1,1,1,1
487,49,19,127,2,4.463438329949186,2,135,0,1,0,0,1
488,27,38,173,2,6.980187494403476,2,291,0,1,1,0,1
489,50,4,143,4,3.505857839901667,2,288,0,1,1,1,1
490,40,3,122,2,4.407909364849823,3,181,1,1,1,0,1
491,40,8,129,4,6.620778311212514,2,259,1,1,1,1,1
492,46,22,129,4,6.174095533218805,2,135,0,1,1,0,1
493,58,11,145,4,4.273875644010429,2,457,0,1,1,0,1
494,53,11,170,4,7.242094628910349,2,177,0,1,0,1,1
495,47,26,153,3,5.950723474831019,3,103,0,1,1,0,1
496,38,5,151,3,5.872816881023523,2,148,0,1,1,0,1
497,30,34,141,4,5.461209915711505,3,12,0,1,1,1,1
498,59,40,125,3,7.125369551216597,2,282,0,1,1,0,1
499,55,16,150,2,4.1383072888980195,2,145,0,1,0,0,1
500,26,10,177,2,4.402679312000983,2,141,0,1,1,0,1
501,34,20,153,4,7.4494507107085655,2,188,0,1,1,1,1
502,50,4,193,3,8.360120506350636,2,143,0,1,1,0,1
503,59,25,169,4,3.606051442196321,2,52,1,1,1,0,1
504,60,36,154,1,5.812674540672977,2,198,0,1,0,1,1
505,60,39,169,3,4.781965215589076,3,192,0,1,1,0,1
506,55,34,135,2,3.7321938718001775,2,236,0,1,0,0,1
507,56,10,140,2,5.88034472685426,2,308,0,1,0,0,1
508,46,20,159,4,3.430368519966409,2,339,1,1,1,1,1
509,57,18,130,3,6.660941958293511,2,40,0,1,0,0,1
510,54,4,163,2,3.3978493404244494,3,95,0,1,1,1,1
511,43,27,147,3,4.313508219384805,3,129,0,1,1,0,1
512,53,8,162,3,0.5453287911467619,2,354,0,1,0,0,1
513,50,26,167,4,0.65477244416331,2,383,0,1,0,1,1
514,49,4,149,2,3.242503456443324,3,41,0,1,1,1,1
515,40,20,146,4,5.001250584268375,3,53,0,1,1,0,1
516,57,33,155,4,7.123678228432087,2,267,0,1,1,0,1
517,47,18,150,3,8.30419651074455,2,13,0,1,1,0,1
518,27,24,150,1,3.2086831639607896,3,82,0,1,1,0,1
519,32,28,164,2,7.602936611914924,3,41,0,1,1,0,1
520,41,7,191,3,4.418121535692083,3,12,0,1,1,1,1
521,42,30,157,3,5.983106671499078,2,127,0,1,1,0,1
522,28,10,178,2,4.398448713116929,2,58,0,1,1,1,1
523,22,22,136,3,6.374294855235295,2,110,0,1,0,1,1
524,56,8,161,3,6.846894438342577,3,189,0,1,1,0,1
525,37,28,174,2,3.577770364642552,3,4,0,1,1,1,1
526,23,34,152,4,3.786298806491711,2,31,0,1,0,1,1
527,60,21,179,2,7.273076590095778,2,195,0,1,1,1,1
528,46,20,142,4,7.023528808189132,1,344,0,1,1,0,1
529,29,17,134,4,3.5297416252517113,2,158,0,1,1,1,1
530,50,28,134,3,4.157124658026644,2,237,0,1,1,0,1
531,26,18,159,4,8.396987203066466,2,84,0,1,0,0,1
532,42,6,158,2,3.0305042721590967,2,158,0,1,0,0,1
533,57,12,135,4,4.936855117764373,2,170,0,1,1,0,1
534,23,22,149,2,3.529397230613393,3,39,0,1,1,0,1
535,48,14,130,2,4.388878358580054,3,144,0,1,1,0,1
536,46,26,195,2,4.668338927419397,2,467,0,1,1,0,1
537,39,2,158,1,3.760621569755748,2,52,1,1,1,0,1
538,59,31,189,1,2.9922023485594322,2,206,0,1,1,1,1
539,31,23,165,4,3.9859395218515665,3,405,1,1,0,1,1
540,44,1,159,4,6.506119364418343,2,2,0,1,1,0,1
541,56,12,140,3,5.084824083268279,3,255,1,1,0,0,1
542,35,21,133,3,4.145648090965523,1,305,0,1,1,0,1
543,46,13,131,2,6.125813339323834,2,87,0,1,1,1,1
544,41,12,135,2,5.283411410739585,2,277,0,1,0,0,1
545,51,28,212,3,4.505061657321439,3,74,0,1,1,0,1
546,28,6,176,2,4.476448163125474,3,1,0,1,1,0,1
547,56,7,179,4,4.744903951703373,2,42,1,1,1,1,1
548,35,23,161,3,5.011520692401634,2,485,0,1,0,0,1
549,45,11,137,2,5.286228278280596,3,207,1,1,1,0,1
550,52,31,165,4,5.138080484597033,2,326,1,0,0,0,1
551,39,10,133,3,3.6224114395640186,1,464,1,1,0,0,1
552,65,24,212,3,5.835404890799426,2,124,1,1,1,0,1
553,37,21,149,3,3.9994079954966497,3,51,0,1,0,1,1
554,37,14,180,3,4.546862474559564,2,238,0,1,1,1,1
555,62,19,165,3,6.836286322253896,3,348,1,0,0,0,1
556,39,18,126,4,4.839103416046738,1,468,0,1,0,0,1
557,29,31,164,1,4.300108521659053,2,60,0,1,1,1,1
558,59,2,132,2,4.355503337175418,2,193,0,1,1,0,1
559,46,36,197,4,6.0066072855882,2,73,0,1,0,1,1
560,37,12,144,2,3.883811982340145,3,118,1,1,1,0,1
561,49,28,156,3,6.988833621832127,3,66,0,1,1,0,1
562,48,36,157,2,8.415086492748776,3,187,0,1,0,0,1
563,45,40,165,2,5.06614566100538,2,31,0,1,0,0,1
564,38,19,122,3,7.6429768285540725,2,161,0,1,0,1,1
565,34,25,182,1,4.12297108675734,2,106,0,1,0,0,1
566,44,2,148,1,3.7020706023394108,2,138,0,1,0,1,1
567,27,36,136,3,5.3221916044995945,3,54,0,1,1,0,1
568,30,30,129,2,5.428360206184076,3,99,1,1,0,1,1
569,39,30,176,3,4.063581210551175,2,151,0,1,0,1,1
570,31,22,175,4,3.747491580516047,2,117,0,1,1,1,1
571,54,20,128,3,5.945333635039109,2,308,0,1,0,0,1
572,42,11,191,2,6.076789689411824,2,120,0,1,0,0,1
573,33,24,119,3,4.19005444952905,3,211,1,1,0,0,1
574,32,20,132,4,4.2983000473829875,2,296,1,1,0,1,1
575,35,34,125,2,4.178187466136208,2,323,0,1,1,1,1
576,53,24,173,3,3.2440330163131508,3,72,0,1,1,0,1
577,46,10,165,3,3.6676930758102437,2,193,0,1,1,1,1
578,39,8,162,2,4.675125197952742,2,78,1,1,0,1,1
579,36,30,143,3,4.791470831059487,2,127,1,1,0,0,1
580,46,5,168,2,3.048211786750506,2,93,0,1,0,1,1
581,45,24,200,2,8.547197489606102,3,114,0,1,1,0,1
582,51,35,156,1,5.4810708766814695,3,298,0,1,0,1,1
583,32,26,131,2,5.97983005997612,2,221,0,1,0,1,1
584,35,9,203,3,6.169585753805736,2,138,0,1,0,1,1
585,38,25,172,2,5.299427609801912,3,173,0,1,1,1,1
586,40,36,124,2,3.4407908575665602,2,381,0,1,1,1,1
587,64,35,171,4,3.3974650641469237,3,37,0,1,1,1,1
588,41,32,202,2,4.848005999678259,3,30,0,1,0,1,1
589,63,12,161,2,3.0897352910037736,2,278,0,1,0,0,1
590,34,38,168,2,4.735750905265853,3,58,1,1,0,0,1
591,27,24,168,4,5.205547808096272,2,74,0,1,0,0,1
592,56,11,128,2,4.288192308161497,3,278,0,1,0,1,1
593,50,25,182,4,5.2011494002096175,2,113,0,1,1,1,1
594,54,20,129,3,6.932034908974785,2,81,0,1,0,1,1
595,39,16,135,3,2.9900634974390763,3,427,0,1,0,0,1
596,48,21,129,1,6.954137883739819,2,169,0,1,1,0,1
597,31,14,179,3,5.137372381570536,3,342,1,0,0,1,1
598,42,17,133,1,3.428331031411383,2,85,0,1,0,0,1
599,43,22,161,3,3.12808517702758,2,232,0,1,0,1,1
600,35,37,200,4,7.092830150177779,3,366,1,0,0,1,1
601,38,18,165,1,4.05715064538596,3,328,0,1,1,0,1
602,66,38,153,3,5.87595782808866,3,231,0,1,1,1,1
603,37,38,140,3,5.575668178840343,3,106,0,1,1,0,1
604,41,16,136,2,3.857291606378058,3,201,0,1,0,1,1
605,33,25,139,3,3.476885271591611,2,80,0,1,0,0,1
606,31,6,127,4,4.865755072626971,3,151,0,1,0,0,1
607,50,26,148,4,0.7802012633103366,2,410,0,1,1,0,1
608,33,32,129,4,3.1340267659538865,3,151,0,1,1,1,1
609,41,21,130,3,5.931590803189275,3,18,0,1,0,0,1
610,49,9,206,2,4.727144980662687,2,256,0,1,0,0,1
611,52,39,182,1,5.799675509199226,2,56,0,1,0,0,1
612,36,16,135,3,4.800413409762055,2,105,0,1,0,0,1
613,49,13,176,3,5.6079590327877415,2,384,0,1,0,1,1
614,60,34,126,4,6.447108092676867,2,113,0,1,1,1,1
615,49,35,180,3,6.403170675165397,2,340,0,0,1,1,1
616,60,5,114,4,4.524137060951703,2,441,0,1,1,0,1
617,52,19,129,4,4.680568545227462,2,225,0,1,0,0,1
618,58,37,204,3,8.340623767373003,2,294,0,1,0,1,1
619,41,2,168,4,6.66649143279191,3,336,0,0,1,0,1
620,43,27,172,1,5.715414822831301,3,34,0,1,1,1,1
621,36,34,143,2,4.277119664998562,2,14,0,1,0,0,1
622,32,16,152,4,7.073034590692023,3,209,0,1,0,0,1
623,51,13,149,3,3.997090110880725,3,189,0,1,1,1,1
624,50,5,145,2,3.792726817130441,2,175,0,1,1,0,1
625,42,1,196,3,2.989746772507398,2,13,0,1,0,0,1
626,62,22,132,2,6.506845991840227,2,321,0,1,1,0,1
627,48,6,124,3,9.49329681209254,3,181,0,1,1,0,1
628,46,19,207,3,4.373462589708824,3,57,1,1,1,0,1
629,37,31,143,4,9.26342812237392,3,144,1,1,1,1,1
630,33,25,152,2,4.479402681875892,3,53,0,1,0,1,1
631,58,0,191,1,5.7374493596103004,2,127,0,1,0,0,1
632,39,24,206,3,7.152438462180204,2,52,0,1,1,0,1
633,46,34,143,3,7.240373450122268,3,38,0,1,0,0,1
634,56,40,129,2,6.366046835628291,2,162,1,1,1,0,1
635,52,23,178,4,4.523870697765151,3,275,0,1,0,0,1
636,40,15,144,1,4.527678089218286,2,39,0,1,0,0,1
637,33,24,161,4,3.2267889613336136,2,254,0,1,1,1,1
638,29,26,152,3,3.914524483246574,3,283,0,1,0,1,1
639,38,40,139,3,7.555461575717786,2,136,0,1,1,0,1
640,53,23,160,3,5.355669081736073,2,360,0,1,1,1,1
641,46,36,150,3,3.736444611645973,2,201,0,1,0,1,1
642,30,13,146,2,5.042885737991934,2,85,0,1,1,1,1
643,35,20,142,3,8.919247186899678,3,239,0,1,1,0,1
644,51,35,161,2,3.1521875675272346,3,156,0,1,1,0,1
645,32,11,129,4,5.49133099911139,2,41,0,1,1,0,1
646,60,10,132,3,3.77849774576933,2,243,1,1,1,0,1
647,32,30,166,4,3.7921975045163,2,55,0,1,1,1,1
648,49,25,177,3,4.18298875900536,3,10,0,1,1,0,1
649,56,37,160,3,4.659989256161418,3,79,0,1,0,0,1
650,36,16,152,2,3.6643380664030896,3,336,0,1,0,1,1
651,46,14,170,2,4.568354116369443,3,217,0,1,1,0,1
652,43,8,153,3,4.1673646795936135,3,73,0,1,1,1,1
653,32,22,170,1,3.3268708407106007,3,102,0,1,0,0,1
654,59,27,167,1,3.4360226688490605,2,250,0,1,0,0,1
655,32,27,152,4,3.5819330321454625,3,20,0,1,1,1,1
656,35,14,123,3,5.692315690452141,2,300,0,1,1,1,1
657,42,11,174,2,3.3649993023277633,2,62,0,1,1,0,1
658,61,19,125,4,5.279226911523646,3,204,0,1,1,1,1
659,38,2,152,2,6.10566105664873,2,8,0,1,1,0,1
660,42,10,139,1,5.218850648704573,3,23,0,1,0,0,1
661,30,23,168,3,5.59467844626601,3,489,0,0,1,0,1
662,38,4,168,3,4.845577430953826,2,61,0,1,1,1,1
663,38,21,162,2,3.1507643744231157,2,301,0,1,1,1,1
664,31,26,152,2,4.29418920967451,2,204,1,1,0,0,1
665,35,5,153,3,3.0212240388567437,2,120,0,1,1,1,1
666,41,21,155,1,8.07680706465673,2,229,0,1,0,0,1
667,36,3,171,2,5.901251447997503,3,17,0,1,1,0,1
668,58,23,171,2,3.9906302634701736,3,251,0,1,1,1,1
669,58,7,186,3,7.092214622992464,3,210,0,1,1,0,1
670,33,16,164,1,5.031650432902104,2,130,0,1,0,0,1
671,53,34,136,2,8.011203900027365,2,313,0,1,1,0,1
672,28,11,131,2,4.469203391600725,3,55,0,1,0,0,1
673,39,11,181,2,4.909467567454222,2,125,0,1,0,0,1
674,46,41,137,1,4.870369584081007,2,406,1,1,0,0,1
675,53,42,135,3,7.0927083051009285,2,458,0,1,1,0,1
676,32,16,219,2,5.500343260532905,2,145,0,1,1,1,1
677,48,1,180,3,6.207551724207564,3,336,0,0,0,0,1
678,48,28,175,2,5.733449229677958,2,286,0,1,1,0,1
679,66,32,180,2,4.540627597856592,2,14,0,1,1,1,1
680,51,35,148,2,3.829385591346182,2,202,0,1,1,0,1
681,46,28,138,3,4.576141969120766,2,259,0,1,0,0,1
682,31,12,125,3,3.882825430542788,2,59,0,1,1,0,1
683,31,23,166,3,3.182907469964687,2,126,0,1,0,0,1
684,34,36,161,2,7.4993656195923295,3,224,0,1,0,0,1
685,46,3,132,3,3.5180199364141864,2,366,1,1,1,1,1
686,39,34,141,2,9.071691741455481,3,374,0,1,0,1,1
687,34,5,140,1,6.6395479155712245,2,160,0,1,1,0,1
688,41,22,155,2,5.312343314256599,2,118,0,1,0,1,1
689,52,9,189,3,4.482018378054708,2,98,0,1,1,1,1
690,36,13,155,1,7.461494648357641,3,141,0,1,1,0,1
691,41,40,141,2,5.874431064205146,2,360,0,1,1,1,1
692,40,19,156,4,3.990400654245937,3,148,0,1,0,0,1
693,60,4,168,3,4.193760029231561,2,236,0,1,1,1,1
694,44,34,184,1,9.340898670957994,2,5,0,1,1,1,1
695,49,6,164,4,5.574932273324581,3,420,0,1,1,1,1
696,54,40,131,3,5.7540504989631485,2,220,0,1,1,1,1
697,48,10,157,4,3.5168645104842557,2,68,0,1,1,1,1
698,43,21,189,3,6.749189380915025,3,40,0,1,1,0,1
699,47,9,153,1,5.040287753021695,2,32,0,1,1,1,1
700,45,17,128,4,6.993516763612721,2,182,0,1,1,1,1
701,52,19,126,3,5.038808467538355,2,24,0,1,0,0,1
702,35,23,140,3,6.053215271323164,2,8,0,1,0,0,1
703,47,26,146,4,6.968651383984158,2,93,0,1,1,0,1
704,42,22,157,3,3.2296414146518697,2,57,0,1,0,0,1
705,59,15,206,2,3.8372811096427397,3,21,0,1,1,0,1
706,43,24,127,3,4.803635371639718,2,286,0,1,0,1,1
707,49,10,153,2,5.004232934062416,3,263,0,1,1,0,1
708,36,25,135,2,8.993835991023662,3,141,0,1,0,0,1
709,31,28,180,3,6.269513390168983,2,146,0,1,1,0,1
710,59,16,146,1,7.290103725936271,2,115,0,1,1,1,1
711,43,40,198,3,3.5529027073172728,2,134,0,1,0,0,1
712,39,5,167,2,4.212857920551596,2,202,1,1,1,0,1
713,63,30,130,3,5.053409448309898,2,109,1,1,0,0,1
714,43,22,165,3,5.0748595490808075,3,143,1,1,1,1,1
715,44,9,146,3,6.001320738495602,3,6,0,1,1,0,1
716,49,11,152,3,4.505189574745886,2,282,0,1,0,1,1
717,31,34,125,2,5.672163190885178,3,101,0,1,1,0,1
718,37,23,171,1,4.376004602862034,2,447,0,1,1,1,1
719,26,43,181,3,4.442635082121669,3,222,0,1,1,1,1
720,59,12,173,3,5.12949385290044,2,53,0,1,1,1,1
721,58,24,122,3,4.08151890225217,3,328,0,1,0,0,1
722,35,23,139,4,3.402708773245776,3,5,1,1,0,0,1
723,35,21,158,2,5.603700244763507,2,211,0,1,1,1,1
724,27,5,143,2,4.593366490290069,3,39,0,1,1,0,1
725,48,20,136,3,5.873766165876537,3,156,0,1,1,1,1
726,66,11,207,2,3.9644144341462413,3,298,0,1,1,1,1
727,55,19,140,4,4.459533450933791,2,67,0,1,1,0,1
728,55,27,155,4,6.3345133153418836,2,87,0,1,1,0,1
729,45,41,170,3,4.324844496972337,3,91,0,1,1,1,1
730,35,20,148,3,4.394480518682589,3,161,0,1,1,0,1
731,44,3,137,4,5.0368407551000915,3,7,0,1,0,1,1
732,60,8,164,4,6.049502944680345,3,181,0,1,0,0,1
733,53,7,136,3,5.331413364091366,2,58,0,1,0,1,1
734,53,40,201,2,4.323544338345454,2,218,0,1,1,0,1
735,44,25,177,3,3.9423462948266814,2,1,0,1,1,0,1
736,66,7,158,2,8.566703963516606,2,316,0,1,1,1,1
737,39,27,164,1,7.4423744943146755,2,221,0,1,1,0,1
738,44,17,133,3,2.9737459829183366,3,130,0,1,1,0,1
739,34,14,144,4,3.8934505293748845,2,320,0,1,0,0,1
740,50,3,127,3,3.07000227144134,1,364,1,1,1,0,1
741,33,16,184,2,3.71086622642178,2,158,1,1,0,0,1
742,32,11,170,1,3.3017786403789775,2,203,0,1,1,1,1
743,39,20,166,3,5.246659591990806,2,141,0,1,1,1,1
744,33,7,173,3,6.773323505172684,2,111,0,1,0,1,1
745,49,24,191,2,5.310433896430156,2,158,0,1,1,1,1
746,50,7,211,3,5.14370962097968,2,14,0,1,1,0,1
747,58,15,167,2,6.22140960823813,3,149,0,1,1,1,1
748,51,29,147,1,5.813306259170153,3,38,1,1,1,1,1
749,27,14,160,4,7.110045941259331,2,59,0,1,1,1,1
750,40,42,122,2,5.264429537713246,2,304,0,1,0,1,1
751,36,2,172,4,6.103956414585609,3,165,1,1,0,0,1
752,50,27,147,3,6.137247564986581,2,271,0,1,1,1,1
753,54,13,139,3,4.349320309776894,2,25,0,1,0,0,1
754,36,11,155,3,7.584366568556164,3,407,0,1,1,1,1
755,45,13,123,2,5.129855633867812,2,262,1,1,1,1,1
756,54,28,171,2,4.368925473101868,3,130,0,1,1,0,1
757,49,32,125,3,6.053569661996438,3,295,0,1,0,0,1
758,41,36,157,2,4.757649588604455,2,281,0,1,1,0,1
759,51,25,141,2,5.504334620436058,3,228,0,1,1,1,1
760,61,7,152,4,0.6390114425665492,3,323,0,1,0,0,1
761,51,34,185,3,4.162510059709613,2,78,0,1,1,1,1
762,35,22,150,3,8.560187166656348,3,203,0,1,0,0,1
763,45,8,159,2,7.658154475971027,2,265,0,1,0,0,1
764,57,29,126,3,7.4519553098890245,2,183,0,1,1,0,1
765,51,36,173,4,4.350757071451295,2,85,0,1,1,1,1
766,35,12,126,3,5.426361190460006,3,176,0,1,0,1,1
767,28,8,131,3,4.7112307504362025,2,26,0,1,0,0,1
768,34,20,188,2,3.2275106793482387,2,120,0,1,0,1,1
769,44,27,136,3,6.419172910018638,1,419,1,1,0,1,1
770,67,24,193,3,5.832670835137085,2,177,1,1,1,1,1
771,45,25,191,3,4.384701438611752,3,135,0,1,1,0,1
772,45,11,174,4,3.1689521965301277,3,279,1,1,0,0,1
773,49,5,135,4,6.517279814070182,3,469,1,1,1,0,1
774,43,34,175,4,3.669446451775882,3,35,0,1,0,1,1
775,42,18,129,2,9.388861260480944,2,205,1,1,0,0,1
776,52,26,182,2,3.5170807456539097,2,194,0,1,1,0,1
777,39,23,157,3,4.1404431687550405,2,72,1,1,0,0,1
778,65,25,141,3,3.047294590059394,2,67,1,1,0,0,1
779,37,21,171,4,4.041059027227043,2,322,1,0,1,1,1
780,59,33,147,3,3.6337731797196064,2,28,0,1,1,1,1
781,42,22,154,3,4.242433196275555,2,16,0,1,0,0,1
782,42,32,150,3,5.161173822185581,3,3,1,1,1,0,1
783,59,11,145,2,3.526091823479519,2,39,0,1,0,1,1
784,38,8,141,2,3.7332462552320766,3,202,0,1,1,0,1
785,34,25,170,3,4.555068061766404,2,15,0,1,0,0,1
786,48,4,164,2,6.902527217378648,2,13,0,1,1,1,1
787,36,24,135,4,5.153576297760463,3,23,1,1,1,0,1
788,41,18,124,4,4.239086669121911,3,182,1,1,1,0,1
789,34,25,168,2,5.188662473933851,2,412,0,1,1,1,1
790,50,30,172,3,4.143298070793995,2,105,0,1,1,1,1
791,32,5,163,2,5.325842579921677,3,96,0,1,0,1,1
792,43,30,205,3,4.374111069864838,3,103,0,1,1,0,1
793,44,0,128,3,8.883552990754602,2,57,0,1,1,0,1
794,42,16,122,4,6.350180536269818,3,2,0,1,1,1,1
795,29,30,168,1,4.328257876581148,2,198,0,1,0,1,1
796,39,25,161,3,3.6419999936203933,2,38,0,1,0,0,1
797,40,38,161,3,6.507978115302816,2,215,0,1,1,0,1
798,56,37,127,2,5.055640703108323,3,43,0,1,0,0,1
799,26,26,204,4,3.3134483050369115,2,227,0,1,0,0,1
800,40,21,132,2,3.766726147856951,3,184,0,1,1,0,1
801,35,18,172,3,4.460899234522406,2,244,0,1,1,0,1
802,37,15,127,1,4.351440929965072,2,139,0,1,0,0,1
803,61,12,140,4,6.463583014185426,3,42,1,1,0,0,1
804,39,24,165,4,3.366999349459793,2,159,0,1,1,0,1
805,47,9,193,1,8.4291416884105,3,379,1,1,1,1,1
806,28,26,172,3,4.799073887992904,2,20,0,1,1,1,1
807,48,15,136,4,2.6328935745872135,2,380,0,1,0,0,1
808,49,15,154,3,6.295866647596405,2,135,0,1,1,0,1
809,46,1,175,2,7.009368204577368,3,60,0,1,0,1,1
810,50,34,167,3,3.9244806305283015,2,244,1,1,0,0,1
811,27,17,134,3,3.9408936930849743,3,152,0,1,0,0,1
812,55,26,162,3,4.038920694346867,2,34,0,1,0,0,1
813,37,34,140,3,3.617194799868381,3,75,0,1,0,1,1
814,45,25,188,2,6.334583385811692,3,309,0,1,1,1,1
815,61,15,173,1,5.361810701531644,2,305,0,1,0,0,1
816,50,13,133,3,4.743971406682206,2,123,0,1,0,1,1
817,42,28,157,1,5.129738970240105,2,88,0,1,1,1,1
818,40,36,152,2,4.1141250965192775,2,130,0,1,1,0,1
819,49,28,148,2,4.4002877637274125,3,5,0,1,0,0,1
820,53,8,190,3,4.31473817625963,3,179,0,1,0,0,1
821,43,22,160,1,3.8228834360546915,2,80,0,1,1,1,1
822,48,25,151,3,5.880878308497861,3,87,0,1,0,0,1
823,46,14,173,4,4.828709638282406,3,192,0,1,1,1,1
824,42,33,144,3,6.0539194454720375,2,41,0,1,1,0,1
825,47,39,124,3,4.6403065368296605,3,100,0,1,1,0,1
826,47,21,165,3,4.16968749434364,2,88,0,1,0,0,1
827,35,11,126,3,5.466527237556606,2,93,0,1,1,0,1
828,58,11,169,2,8.032327567210952,2,68,0,1,1,1,1
829,59,27,127,4,6.934208289524849,2,117,0,1,0,0,1
830,45,8,126,3,4.219640539299626,1,359,1,1,0,1,1
831,53,37,125,3,5.990775005827169,3,8,0,1,0,1,1
832,49,21,193,3,8.804186394418025,3,255,0,1,0,1,1
833,56,29,130,2,4.613249202644656,2,62,0,1,1,1,1
834,53,32,126,4,5.127104882836684,2,184,0,1,1,0,1
835,61,20,138,4,8.368207964581675,2,25,0,1,0,1,1
836,34,31,169,2,4.294525174008312,3,27,0,1,0,0,1
837,35,28,125,2,3.534107687299459,2,172,1,1,0,1,1
838,45,35,123,4,5.526016054286572,3,63,0,1,1,1,1
839,51,12,146,4,2.2185514906734323,2,425,1,1,1,1,1
840,37,33,179,3,3.9061344479409064,2,6,0,1,1,0,1
841,67,26,147,2,4.022573502780497,3,50,0,1,0,0,1
842,28,41,132,3,3.0846362199259385,3,127,0,1,1,0,1
843,63,35,143,3,6.235603148642885,3,198,1,1,1,1,1
844,66,31,185,4,4.36994735503244,3,211,0,1,1,0,1
845,23,31,163,1,5.714631864284098,3,240,0,1,1,0,1
846,60,8,160,4,6.460456191139267,2,40,0,1,1,1,1
847,53,24,167,3,4.10970409001315,2,16,0,1,1,1,1
848,56,25,135,2,3.290456024043249,2,151,1,1,1,1,1
849,54,35,132,3,5.599402646650358,2,103,0,1,1,0,1
850,55,29,191,2,7.938590219702842,2,106,0,1,1,1,1
851,65,26,208,2,3.6162430531315204,3,143,0,1,1,0,1
852,48,25,147,4,4.880061072194806,2,265,0,1,1,0,1
853,54,20,156,2,6.417358445856996,2,205,0,1,0,0,1
854,52,41,169,4,2.502395074705295,2,383,0,1,1,0,1
855,36,0,139,2,3.43009235163619,3,81,1,1,1,0,1
856,29,26,150,2,4.92427759406749,2,50,0,1,1,0,1
857,40,3,164,3,5.74155386389478,2,400,0,0,0,0,1
858,55,20,152,2,4.705366570079983,2,18,1,1,0,0,1
859,41,43,169,3,4.419360207328793,3,252,0,1,0,0,1
860,47,36,152,2,5.194838407428806,3,154,0,1,0,1,1
861,43,9,140,4,3.522927678582428,3,251,0,1,1,1,1
